ID,Name,Type,Specialty,Locality,Address,Lat,Lng,Zone,Phone,Email,Website
e84f56ef-46fa-4742-8b0f-0de01595e0e9,K.MEDICO DISTRIBUTOR,GENERAL_CLINIC,,Gol Bazar Rd,"5W9J+PH3, Gol Bazar Rd, Wright Town, Jabalpur, Madhya Pradesh 482002",23.1692647,79.9314089,Gol Bazar,,,
9990d7de-ce43-48a5-b213-e92b3b43f122,Medineed Next,GENERAL_CLINIC,,MR-4 Rd,"MR-4 Rd, near SBI, next to Shri Sai Hospital, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1907632,79.9134917,Gol Bazar,062693 32222,,
e503aa67-533a-42b5-a9f7-66236713d3f5,New Radhika Book Palace - Malviya Chowk,GENERAL_CLINIC,,D.N. Jain Market,"Shop No. 3, D.N. Jain Market, near Malaviya Chowk, Wright Town, Jabalpur, Madhya Pradesh 482002",23.1693772,79.9303088,Gol Bazar,0761 408 3315,,https://linktr.ee/newradhikabookpalace?utm_source=linktree_profile_share
c419e278-a6d1-4956-9249-1f2391d6b143,Shah Medico,GENERAL_CLINIC,,Nagpur Rd,"5W49+PPX, No 421, Nagpur Rd, Madan Mahal, Jabalpur, Madhya Pradesh 482001",23.1568517,79.9193663,Gol Bazar,098930 00816,,
7468f2a6-cd6e-4d75-a903-4d3f36345f71,Vinay Pustak Sadan,GENERAL_CLINIC,,Shri Nath Ki Talleyya Rd,"Shri Nath Ki Talleyya Rd, Gole Bazar, Wright Town, Jabalpur, Madhya Pradesh 482002",23.170975,79.9313525,Gol Bazar,089623 62667,,
0c9bd821-f994-4355-8d71-0514f79f6227,Krishna medical ukhri road Vijay nagar jabalpur,GENERAL_CLINIC,,Ukhri Rd,"Muktidham ke samne Krishna medical, Ukhri Rd, Vijay Nagar, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.178531,79.9123042,Gol Bazar,,,
6fcd48de-7539-44d7-86ea-eace4541a448,Sadguru Janarogyam Generic Medical Store,PHARMACY,,Sharda Apartment,"Shop No 390/1, Sharda Apartment, Gupteshwar Rd, Premnagar, Madan Mahal, Jabalpur, Madhya Pradesh 482001",23.1532673,79.9180477,Gol Bazar,099816 66733,,
fb5f7438-6beb-4334-9d0f-e9387c066b41,3S SERVICES,GENERAL_CLINIC,,Napier Town,"Napier Town, Jabalpur, Madhya Pradesh 482002",23.1632473,79.9324795,Gol Bazar,098936 70494,,
6887ab2c-4348-4266-9bdd-608fe055c535,Discount Medicose,PHARMACY,,Gorakhpur Main Rd,"5W2P+J53, Gorakhpur Main Rd, opposite to Shree Shivam, Gorakhpur, Jabalpur, Madhya Pradesh 482001",23.1515127,79.9354147,Gol Bazar,093012 55521,,
59a11723-141d-40d4-89ba-02a411b62ea8,Chetak Medical Store,PHARMACY,,Ranital Chowk,"Ranital Chowk, Gol Bazar Rd, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.1705664,79.9244247,Gol Bazar,,,
f80db1f2-54f6-40b8-be32-5bdf77e6b39d,Dr.H.S. Patel,GENERAL_CLINIC,,Gole Bazar,"5WCH+399, Gole Bazar, Wright Town, Jabalpur, Madhya Pradesh 482002",23.1701662,79.9284732,Gol Bazar,,,
96a6a49a-a150-4a2e-be34-45cbabcf2e7c,Tiwari Medical Stores,PHARMACY,,Sadar Bazar,"Gali No. 2/16, behind Kali Mandir, Sadar Bazar, Sadar, Jabalpur, Madhya Pradesh 482001",23.153422,79.9455664,Sadar Bazar,070495 21973,,
69efbc1a-994b-4c49-b4c1-1c90c38a3fc7,R.K.Medicose,PHARMACY,,Sadar Main Rd,"5W3X+M88, Sadar Main Rd, Sadar, Jabalpur, Madhya Pradesh 482001",23.1541574,79.9483211,Sadar Bazar,098263 23206,,
4ab7c117-38b8-46b2-8c56-ced35fb5cdd3,Discount medicine,GENERAL_CLINIC,,Sadar Main Rd,"Kings way, Sadar Main Rd, Transport Nagar, Jabalpur, Madhya Pradesh 482001",23.1539952,79.9444629,Sadar Bazar,098272 77844,,
e558c94d-96c6-4067-b147-e71d831de9ad,Mayank Medicose,PHARMACY,,Kings Way Garden,"Kings Way Garden, road, Sadar, Jabalpur, Madhya Pradesh 482001",23.1544341,79.9484937,Sadar Bazar,076126 76777,,
38e40d54-cf6b-49ea-b4b3-4dbc0312d965,Geeta Medicos,PHARMACY,,Mata Ward,"Gali, Street Number 10, Mata Ward, Sadar, Jabalpur, Madhya Pradesh 482001",23.152795,79.9463081,Sadar Bazar,093297 74893,,
c5188247-5de5-49b8-a841-6146ac658ac7,Jabalpur Janarogyam Generic Medical Store,PHARMACY,,Nagpur Rd,"5W33+RJC, Nagpur Rd, Gurudev Colony, Jabalpur, Madhya Pradesh 482003",23.1544224,79.9039102,Sadar Bazar,088151 04869,,https://jabalpur-janarogyam-madhya-pradesh-482003.grexa.site/
8f317d0d-c838-4a28-afb2-c1280e4aa368,Jai Medical Hall,GENERAL_CLINIC,,Sadar Bazar,"5W3V+HX6, Sadar Bazar, Sadar, Jabalpur, Madhya Pradesh 482001",23.1539054,79.9448874,Sadar Bazar,098261 91010,,
4a4478a9-6e8a-46e0-8cf6-a6ddeaf474ac,Best price pharmacy - Best Medical Store For Home Delivery | Discounted Medicines Shop in Jabalpur,PHARMACY,,SHOP NO 5-7 KRATI COMPLEX MEDICINE COMPLEX NEAR SHASTRI BRIDGE MEDICINE COMPLEX,"SHOP NO 5-7 KRATI COMPLEX MEDICINE COMPLEX NEAR SHASTRI BRIDGE MEDICINE COMPLEX, Jabalpur, Madhya Pradesh 482002",23.1891691,79.9264613,Sadar Bazar,091317 98862,,http://bestpricepharmacybranch.com/
b71c37fa-e007-47fb-8981-3cafbffe69bc,R.A. MEDICAL,GENERAL_CLINIC,,new market,"shop no 1, new market, chandani chowk hanumantal, Jabalpur, Madhya Pradesh 482001",23.1516072,79.944431,Sadar Bazar,093400 96405,,
34652873-c9c7-4d60-bcfe-f4e74e29febf,Jabalpur Medicose,PHARMACY,,Ansar Nagar,"Mominpura talaiya, Nai Basti, Ansar Nagar, Gohalpur, Jabalpur, Vehicle Fac. Jabalpur, Madhya Pradesh 482002",23.1890357,79.9370685,Sadar Bazar,078288 99992,,
a7f6aa4d-0a6d-4ca4-a59c-aa49815a778a,Santosh Medical Stores,PHARMACY,,Mastana Chowk Rd,"Mastana Chowk Rd, Raksha Karmachari Colony, Jabalpur, Madhya Pradesh 482005",23.2022524,80.001155,Sadar Bazar,,,
bacf24bb-934a-4964-8208-437a0de589c8,MEDINEED NEXT -Pharmacy |Chemist Shop |Medicines Home Delivery in Jabalpur,PHARMACY,,MR-4 Rd,"MR-4 Rd, near SBI, next to Shri Sai Hospital, Vijay Nagar, Raksha, Jabalpur, Madhya Pradesh 482002",23.1907625,79.9134921,Sadar Bazar,076869 62222,,http://www.medineed.in/
5e024cc1-bb51-43c3-833f-9b33db7276bb,JABALPUR MEDICAL STORE,PHARMACY,,P N B Colony,"Damoh Naka, P N B Colony, Jabalpur, Madhya Pradesh 482002",23.1850529,79.9286365,Sadar Bazar,097523 60084,,
84d0c5a1-a5cb-42c7-b34c-879cdc56da45,Raghav Medical,GENERAL_CLINIC,,Nove Adaresh Colony,"Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1678656,79.9144027,Sadar Bazar,089537 20606,,
380354d3-4411-482c-8bfa-3bdb158777e2,Sahu Medical Store,PHARMACY,,Chandmari,"5XP7+W9V, Chandmari, Jabalpur, Madhya Pradesh 482002",23.1873747,79.9634218,Sadar Bazar,093004 81069,,
8a1fb970-7d7a-4a23-a601-bf091668614e,JABALPUR PHARMACY,PHARMACY,,Azad nagar mohariya,"Hussainiya Masjid, Azad nagar mohariya, Raza chok road, Adhartal, Jabalpur, Madhya Pradesh 482002",23.1922738,79.9526955,Sadar Bazar,077488 48888,,
f7d38c1b-90aa-4678-9f73-745615f735df,KRISHNA MEDICAL STORES,PHARMACY,,Ahinsa Chowk,"INFRONT OF SHALBY HOSPITAL, Ahinsa Chowk, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1854043,79.9093714,Sadar Bazar,,,
6c0d0db5-7848-4b5c-9ec3-9ccc3e3e7e75,Shri Krishna Medical,GENERAL_CLINIC,,Dr Bhatnagar wali gali,"Industrial Training Institute, Dr Bhatnagar wali gali , Akash Vihar, Chungi naka, Jabalpur, Madhya Pradesh 482002",23.1954685,79.906294,Sadar Bazar,093400 33266,,
f1d89c3f-ecf2-4740-8ed3-30b4062c8e48,Krishna Medical Store,PHARMACY,,1637 Mastana Chowk Rd Bengali Colony Bengali Colony Jabalpur Madhya Pradesh 482011,"Shop No 2889, 1637 Mastana Chowk Rd Bengali Colony Bengali Colony Jabalpur Madhya Pradesh 482011, 14, Ranjhi, Janki Nagar, Jabalpur, Madhya Pradesh 482005",23.20217,80.001525,Sadar Bazar,0761 408 2633,,
2484d048-87c2-46d7-961f-0a84baff26b4,Mani Medical hall,GENERAL_CLINIC,,nagar,"Naudra Bridge, nagar, nigam road, Marhatal, Jabalpur, Madhya Pradesh 482002",23.165985,79.935564,Sadar Bazar,094251 57862,,
265a6158-3e5f-478c-8ec4-e77abab5cf63,Maruti Medical Stores,PHARMACY,,Sadar Bazar,"Gali No. 7, Sadar Bazar, Jabalpur, Madhya Pradesh 482001",23.1540069,79.9468139,Sadar Bazar,088893 18843,,
312a99f6-2a21-464b-879c-1e741cf03987,New Pathak Medical Stores,PHARMACY,,Patel Market,"5WWP+H4X, Patel Market, Amkhera Road, Jabalpur, Madhya Pradesh 482002",23.1964952,79.9353463,Sadar Bazar,098266 36156,,
0d4690df-8970-4cd7-9469-50567b0db1d6,Hind Medical Store,PHARMACY,,Kanchghar,"Kanchghar, opposite Allahabad Bank, Madhya Pradesh 482001",23.1796915,79.9623295,Sadar Bazar,076126 21728,,
166329f0-872e-4b02-bc57-cc0d793116d2,K.K medical and general stores,GENERAL_CLINIC,,near Dr.assem bajpai,"2297, near Dr.assem bajpai, Jabalpur, Madhya Pradesh 482002",23.1629558,79.9233263,Sadar Bazar,080859 73504,,
2beb112b-a257-4d3a-a676-2726a9646493,National Medical Hall,GENERAL_CLINIC,,Sadar Main Rd,"5W3V+PMC, Sadar Main Rd, Malhotra Compound, South Civil Lines, Jabalpur, Madhya Pradesh 482001",23.1543051,79.944134,Sadar Bazar,076126 21266,,
8e6e792f-0c25-4874-9236-687467bc2da2,Ravi Medicose रवि मेडिकोज,PHARMACY,,Medical-Market,"Medical, Inner-Lane, opposite Medical College, Medical-Market, Nehru Nagar, Medical Garha, Jabalpur, Madhya Pradesh 482003",23.1486387,79.8824697,Sadar Bazar,,,https://www.vitalhlt.com/
aac883ef-e7ec-4da6-b6ed-488c4107cc03,Sudha medical store,PHARMACY,,corporation market,"Shop no 9,corporation market, damoh naka, jabalpur, Jabalpur, Madhya Pradesh 482002",23.1851101,79.9301731,Sadar Bazar,099264 44349,,
118f2f95-1e50-465c-8850-6e44f61a27ed,Prabha Medical Stores,PHARMACY,,Ratan Nagar Road,"4WX6+MX2, Ratan Nagar Road, Jabalpur, Madhya Pradesh 482001",23.1491256,79.9123805,Sadar Bazar,097552 73138,,
9561f843-47c4-40c9-a355-3f59dbd89270,Shree Mahaveer Medical Stores,PHARMACY,,Vijay Nagar,"Shop No.1, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1858753,79.9084629,Sadar Bazar,079744 48241,,
4699517d-3be2-4393-a8e3-8bdecc17ed54,Satish Medical Stores,PHARMACY,,Gorakhpur Main Road,"5W3H+CV5, Gorakhpur Main Road, Jabalpur, Madhya Pradesh 482001",23.1535013,79.9297364,Sadar Bazar,0761 403 7227,,
395c68ae-e215-4316-9437-e9d512b034da,Medical Store,PHARMACY,,Ward L,"Ward L, I.C, 2244, Sharda Chowk, Nagpur Rd, Madan Mahal, Jabalpur, Madhya Pradesh 482001",23.1528555,79.9086553,Sadar Bazar,,,
6e56f71b-3755-4e01-a8fb-be908507241b,Kunj Medicose Medicine Store,PHARMACY,,Mandla - Jabalpur Rd,"4XM7+2PR, New, Mandla - Jabalpur Rd, opposite Central Bank, Bilhari, Jabalpur, Madhya Pradesh 482020",23.1326669,79.9642521,Sadar Bazar,,,
7f3ce209-4863-486b-9e0b-26aba7a6c861,Ashok medical,GENERAL_CLINIC,,Kotwali bazar,"Kotwali bazar, Uprainganj, Jabalpur, Madhya Pradesh 482002",23.180117,79.9341574,Sadar Bazar,0761 400 6209,,
54c325de-8392-498a-9f32-d340b2b829d8,DM Medical Store,PHARMACY,,Chowk,"Shop No. 7, JDA Complex, Chowk, Premnagar, Madan Mahal, Jabalpur, Madhya Pradesh 482001",23.1564427,79.9195652,Sadar Bazar,0761 408 1334,,http://business.google.com/website/dm-medical-store
be1ad25e-630d-4253-bc68-dfb94bb7a138,davaindia GENERIC PHARMACY,PHARMACY,,Abdul Hamid Ward Nagar Nigam Market,"Shop No 1258, Abdul Hamid Ward Nagar Nigam Market, Birsa Munda Chowk, near JP Printer, Mansarovar Colony, Adhartal, Jabalpur, Madhya Pradesh 482004",23.2003106,79.9498832,Sadar Bazar,070003 51164,,http://adhartal.davaindia.com/
e1f2c78e-a060-427a-8c2c-790825317d21,RAJESH PHARMA,GENERAL_CLINIC,,Dawa Bazar Civic Centre,"AB, First Floor, Shop No.33, 34, 35, 35A, Dawa Bazar Civic Centre, Awadhpuri, Marhatal, Jabalpur, Madhya Pradesh 482002",23.1669745,79.9339477,Sadar Bazar,0761 400 4783,,
f81ee41d-7b62-46f0-9ba1-3a5e630952ec,Hakimi Medical Store,PHARMACY,,Kotwali bazar,"Kotwali bazar, Madhya Pradesh 482002",23.1797425,79.9339808,Sadar Bazar,,,
7fc7cb8d-56d9-4156-a7fd-2745d9a61671,Paplu Medico,GENERAL_CLINIC,,Kamla Nehru Nagar,"SHP.NO.S-3/2,SNEH KUNJ BUILDING,Kamla Nehru Nagar, LABOUR CHOWK, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.1673091,79.9121816,Kamla Nehru Nagar,094253 25101,,
30b15970-6509-4ce2-837c-18bce385d76d,Radhe medical stores,PHARMACY,,Patel market,"Patel market, 1617/3, near Khan beuro office, Labour Chowk, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1713754,79.9120272,Kamla Nehru Nagar,091747 11566,,
e0bed447-404b-45fa-b461-5a5c6e5d8f45,Peer Medical,GENERAL_CLINIC,,Labour Chowk,"Labour Chowk, Yadav Colony, New Adaresh Colony, Jabalpur, Madhya Pradesh 482002",23.1688329,79.9119417,Kamla Nehru Nagar,094509 74885,,
735b3d7c-99fa-4b35-85b1-656447cea540,Cash And Less Medicose,PHARMACY,,Labour Chowk,"02, Labour Chowk, Nove Adaresh Colony, Yadav Colony, New Adaresh Colony, Madhya Pradesh 482002",23.1676753,79.9127723,Kamla Nehru Nagar,062677 17103,,
a673ffc5-beaa-4b3c-9ec7-7156b8c5a170,Rajani medicose,PHARMACY,,Labour Chowk,"Labour Chowk, Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1674358,79.9125433,Kamla Nehru Nagar,085239 35608,,
f12eb029-8652-47d9-833d-27e38cba51e8,Noble Medicose,PHARMACY,,Chowk,"Chowk, Garha Rd, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.165904,79.90935,Kamla Nehru Nagar,,,
8fbe77d2-1b41-46f2-bad6-007bbfd679b8,Farida Medical,GENERAL_CLINIC,,Labour Chowk,"behind Mehta Petrol Pump, Labour Chowk, Nove Adaresh Colony, Yadav Colony, New Adaresh Colony, Jabalpur, Madhya Pradesh 482002",23.1686424,79.9123356,Kamla Nehru Nagar,093604 79513,,
7d6f5735-9dc4-458d-8845-45630bd70b53,Shri Ram Medical Store,PHARMACY,,Garha Rd,"JDA Block A-9, Garha Rd, near Mehta Petrol Pump, Labour Chowk, Jabalpur, Madhya Pradesh 482002",23.1665599,79.9113014,Kamla Nehru Nagar,097132 62375,,
772b6e44-5d0b-4fb8-bb2f-fbc760b98e33,Vimlesh Medicose,PHARMACY,,Jai Nagar,"Jai Nagar, Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1687408,79.9137411,Kamla Nehru Nagar,070349 48568,,
f75d1d85-1a0e-4e9b-ad8f-1a2501682552,Mansi Medicose,PHARMACY,,Labour Chowk,"20, Labour Chowk, Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.167699,79.9124314,Kamla Nehru Nagar,,,
15ada6f7-2180-490e-9317-2252819406e3,OM MEDICOSE,PHARMACY,,Labour Chowk,"near metha petrol pump, Labour Chowk, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1673184,79.9113614,Kamla Nehru Nagar,089895 65564,,
6ffc0e41-74c9-4344-b20b-9d6755edd17f,Kavita Medicose,PHARMACY,,Labour Chowk,"38, Labour Chowk, Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1677358,79.9124142,Kamla Nehru Nagar,078894 01678,,
409fe232-4dfb-41ca-a358-c581b6ceaccb,Somnath Medical,GENERAL_CLINIC,,Ganga Nagar,"D P Complex, Ganga Nagar, Jabalpur, Madhya Pradesh 482003",23.1599739,79.8874578,Kamla Nehru Nagar,,,
48bc8d0a-7a4d-4d8a-bf73-7642d738469a,D Gupta Medicose,PHARMACY,,Captainganj,"Shastri Bridge, Captainganj, Napier Town, Jabalpur, Madhya Pradesh 482001",23.1597171,79.929828,Kamla Nehru Nagar,094246 04155,,
ff7d2ef5-c92f-4c59-9b70-d14eef53ec56,Koty Medical Stores,PHARMACY,,Chhoti Omti,"Chhoti Omti, Jabalpur, Madhya Pradesh 482002",23.1735192,79.9422476,Kamla Nehru Nagar,079870 44189,,
83920717-c5fd-448e-be8d-3e8cf999777b,Sheela Medical Stores,PHARMACY,,Napier Town,"Shop No 29, Medicine Complex, Napier Town, Jabalpur, Madhya Pradesh 482001",23.161314,79.93117,Kamla Nehru Nagar,093025 01473,,
862dee31-7304-45ca-88ad-c485d4b75ce8,Kudrat Medical Store,PHARMACY,,Omti Road,"Omti Road, Naya Mohalla, Jabalpur, Madhya Pradesh 482002",23.1695481,79.9377459,Kamla Nehru Nagar,094258 62853,,
a8566ef2-c07f-4737-9b00-57ac29f3a8be,Sagar Pharmacy,PHARMACY,,Madan Mahal Railway Station Rd,"Gate no.4, Fly over piller, Shakti Apartment, 130, Madan Mahal Railway Station Rd, Wright Town, Jabalpur, Madhya Pradesh 482001",23.1645325,79.9216637,Kamla Nehru Nagar,087704 97417,,https://sagar-pharmacy.github.io/
5eaf03e5-6352-4025-af44-729c49cec9c7,davaindia GENERIC PHARMACY,PHARMACY,,Chowk,"No 421, Raunak complex, Chowk, Madan Mahal, Jabalpur, Madhya Pradesh 482001",23.156906,79.919378,Kamla Nehru Nagar,098930 00816,,http://madanmahal.davaindia.com/
26aedc67-f012-4564-a450-2665ee8ce2a6,Dharam Medical And General,GENERAL_CLINIC,,Civic Center,"5W9M+FVF, JDA Complex, Civic Center, Jabalpur, Madhya Pradesh 482002",23.168691,79.9346839,Kamla Nehru Nagar,0761 407 0964,,
6617f5c5-a326-4fd3-94f8-3ab9ddbee892,Bhagwati Medicose,PHARMACY,,Nagar Nigam Rd,"14, Nagar Nigam Rd, Marhatal, Jabalpur, Madhya Pradesh 482002",23.1654466,79.9339951,Kamla Nehru Nagar,089621 09543,,
c9fbbccf-c49e-449d-81a5-b69db1432a09,Shree Shyam Medical Store,PHARMACY,,beside Munna Hotel Chowk,"Shop No.7, Gau Mata, beside Munna Hotel Chowk, Wright Town, Jabalpur, Madhya Pradesh 482002",23.1651103,79.9261892,Kamla Nehru Nagar,079873 85088,,
5f2ec7ba-4919-4916-b63a-f0a196c2d85d,Madhu Medical Stores,PHARMACY,,Napier Town,"Medicine Complex, near Shastri Bridge, Napier Town, Jabalpur, Madhya Pradesh 482001",23.161262,79.9316211,Kamla Nehru Nagar,097555 95252,,
8d41a9de-2df8-4711-966e-9a544943b0f5,Gaytri medical store sahi naka dada darbar,PHARMACY,,Sadashiv Nagar Devtal Rd,"5V6X+HPV, Sadashiv Nagar Devtal Rd, Mohan Vihar Colony, Garha, Jabalpur, Madhya Pradesh 482003",23.1614816,79.8993095,Kamla Nehru Nagar,,,
2a56f3bf-0ecb-4b11-a67d-f4138dc2e9c2,JASH JANAROGYAM GENERIC MEDICAL STORE,PHARMACY,,ANAND TALKIES MARKET,"ANAND TALKIES MARKET, 105, beside Kachnar Sambhar, Napier Town, Jabalpur, Madhya Pradesh 482001",23.1607591,79.9373167,Kamla Nehru Nagar,079998 03225,,
cedab3ee-f41f-4071-adce-7ec966090847,Arihant Medical & General Stores,GENERAL_CLINIC,,Shiv Nagar Main Rd,"5WPF+52Q, Shiv Nagar Main Rd, Damoh Naka, Sarvodaya Nagar, Jabalpur, Madhya Pradesh 482002",23.1854748,79.9225967,Rani Durgavati,099269 85506,,
c5db00e1-2976-4a32-aa7e-68f113c5a635,Shri Sai Baba Medical Store,PHARMACY,,New Shastri Nagar,"4VRH+98M, New Shastri Nagar, Shastri Nagar, Jabalpur, Madhya Pradesh 482003",23.1409729,79.8782873,Shastri Nagar,,,
ec5c2a4d-ccc5-457f-be65-8337745b4aea,Om Goswami Shop And Medical Store,PHARMACY,,New Shastri Nagar,"4VVF+Q7R, New Shastri Nagar, Shastri Nagar, Jabalpur, Madhya Pradesh 482003",23.1444915,79.8731533,Shastri Nagar,,,
c0b16272-4ce5-4908-aa68-f56798caab59,भगवती मेडिकल स्टोर्स,GENERAL_CLINIC,,Shastri Nagar Rd,"4VRH+G5P, Shastri Nagar Rd, New Shastri Nagar, Shastri Nagar, Jabalpur, Madhya Pradesh 482003",23.1413407,79.877952,Shastri Nagar,094246 79110,,
b5397a4f-d129-4082-8c6e-9cd3c06fc56a,Dawakhana & Narmada Medical Store,PHARMACY,,Nagpur Road,"Nagpur Road, Gupta Nagar, Jabalpur, Madhya Pradesh 482003",23.144667,79.8790156,Shastri Nagar,076974 13011,,
5de38fbd-82aa-4086-93a9-b3ac28a0ed18,Arihant medical,GENERAL_CLINIC,,389 nehru nagar,"389 nehru nagar, opp. medical collge market, Jabalpur, Madhya Pradesh 482003",23.1485749,79.882504,Shastri Nagar,082239 90056,,
2b4c2c38-bdd0-4f9d-b5f7-0b857ed22586,Manu Medical,GENERAL_CLINIC,,Nagpur Road,"Shop No.15, Opposite Spinal Ijari, Nagpur Road, Nehru Nagar, Medical, Jabalpur, Madhya Pradesh 482003",23.147453,79.8817629,Shastri Nagar,090390 45531,,
64e43364-b5d9-4816-ae2d-84c98382abbf,Manvendra Drug Store,GENERAL_CLINIC,,New Shastri Nagar,"992/1, New Shastri Nagar, Shastri Nagar, Jabalpur, Madhya Pradesh 482003",23.1405275,79.8733014,Shastri Nagar,099892 62876,,
69f24d98-d54e-4d25-90ec-2d6052d89cd6,Sai Medical Store,PHARMACY,,MP Housing Board Colony,"Damohnaka, MP Housing Board Colony, Dhanvantari Nagar, Jabalpur, Madhya Pradesh 482003",23.15614,79.8737769,Shastri Nagar,,,
e954d3ca-4417-49a0-a8ed-d41a1adf9af2,Amrit Deendayal Pharmacy,IMAGING_CENTER,,Nagpur Rd,"4VXJ+HP2 Medical, Nagpur Rd, Doctors Colony, Medical College Colony, Jabalpur, Madhya Pradesh 482003",23.1488816,79.8817531,Shastri Nagar,,,
89da8e1d-7a86-4dc0-8aa5-ca9783d965df,Mahi Pharmacy Medical Shop,PHARMACY,,Shop 16 Nehar Nagar Medical Market,"Shop 16 Nehar Nagar Medical Market, in front of Aman Baitry Services, Jabalpur, Madhya Pradesh 482003",23.1495977,79.8828935,Shastri Nagar,,,
90717cbe-f746-46d8-82e4-a2d3cf98fe25,Sneh Medicos,PHARMACY,,Nehru Nagar,"4VXJ+6RQ, Infront Of Medical Collage, Nehru Nagar, Jabalpur, Madhya Pradesh 482003",23.1480815,79.8821202,Shastri Nagar,074892 20330,,
d40ddad8-7d56-4d11-9ca4-6dad67f1d2a6,JAY MEDICOSE,PHARMACY,,NEHRU NAGAR MARKET,"NEHRU NAGAR MARKET, FRONT OF MEDICAL COLLEGE, Front of N.S.C.B Medical College And Hospital, Jabalpur, Madhya Pradesh 482003",23.1488499,79.8823181,Shastri Nagar,089898 32889,,
702f2284-2296-47c4-a7db-39155d4c3157,Ansh Brothers Store,GENERAL_CLINIC,,New Shastri Nagar,"988/a, New Shastri Nagar, Shastri Nagar, Jabalpur, Madhya Pradesh 482003",23.141988,79.8752209,Shastri Nagar,,,
f3df6285-9fac-4ba9-b348-5bd38f10d812,Naaz Medical Store,PHARMACY,,Raddi Chowk,"5WVR+46X, Raddi Chowk, Jabalpur, Madhya Pradesh 482002",23.1928709,79.9406052,Shastri Nagar,076124 43366,,
990f5c74-5571-4c6b-92b8-4d2c26af8435,Himanshu Medical & General Stores,GENERAL_CLINIC,,Cherital Road,"Chamber No.109, First Floor, R.C. Complex, R C Complex, Cherital, Cherital Road, Jabalpur, Madhya Pradesh 482002",23.1826799,79.9272429,Shastri Nagar,0761 404 9833,,
031cc16b-d5e5-4410-b442-aa087de72a3c,Maa Medical Stores,PHARMACY,,Sarvodaya Nagar,"P 371, Sarvodaya Nagar, Jabalpur, Madhya Pradesh 482002",23.1862523,79.9171528,Shastri Nagar,097135 39414,,
cc5dbade-740a-4393-abc3-c78b8b92ec9a,Moti Medical Stores,PHARMACY,,Chhota Fuhara,"Front Of Jain Mandir, Chhota Fuhara, Jabalpur, Madhya Pradesh 482002",23.1833732,79.9339824,Hanuman Tal,076126 52630,,
6e59caf1-c4a3-4d60-b7ec-b7175cfe46f5,Madina Medical Stores,PHARMACY,,Char Khamba Rd,"566, Char Khamba Rd, Gohalpur, Jabalpur, Madhya Pradesh 482002",23.1878412,79.9390017,Hanuman Tal,,,
f197330d-354f-4853-8e08-d3c033f948d1,Barkha Medical,GENERAL_CLINIC,,Hanumantal Ward,"Tamarhai Chawk, Hanumantal Ward, Jabalpur, Madhya Pradesh 482002",23.1809349,79.9343529,Hanuman Tal,081210 82464,,
74f64c37-0dbb-4891-887b-7e586c6abb4e,Ankit Medical,GENERAL_CLINIC,,Gohalpur Rd,"Samdariya Abhinav complex, 203, Gohalpur Rd, Damoh Naka, Suji Mohalla, GCF Jabalpur, Jabalpur, Madhya Pradesh 482002",23.1888812,79.9333333,Hanuman Tal,093994 65784,,
488f896d-6c29-40e3-a072-48611b987b5c,Harinkhede Medical Store,PHARMACY,,Main Rd,"Main Rd, Transport Nagar, Damoh, Jabalpur, Madhya Pradesh 482002",23.186776,79.9268517,Hanuman Tal,095893 65057,,
424a47bf-7e3b-4466-824f-cf25493b2121,Biocare Health Life Science,GENERAL_CLINIC,,Shanti Nagar Rd,"Plot No. 658, Shanti Nagar Rd, Damoh Naka, Transport Nagar, Jabalpur, Madhya Pradesh 482002",23.1903557,79.9297389,Hanuman Tal,095846 69734,,https://biocares.co.in/
71405170-b0f8-43e7-81b6-844e3fb83e44,Suryansh Medical Store,PHARMACY,,Transport Nagar,"Trimurti Tiraha, near Aghoribaba Mandir, Transport Nagar, Jabalpur, Madhya Pradesh 482002",23.1922718,79.9237966,Hanuman Tal,079748 83286,,
20e78bc4-fadc-424d-b9b4-74a9cd84e8c1,Life Medical Store,PHARMACY,,Gohalpur,"5WQP+H8F, Near Anjuman Islamia School, Gohalpur, Jabalpur, Madhya Pradesh 482002",23.188948,79.9357929,Hanuman Tal,094247 79418,,
